,Ссылка,Подразделение,РИНЦ Author ID,SPIN,Scopus Author ID,Researher ID,ORCID ID,Профиль автора в РИНЦ,Профиль автора в Scopus,Профиль автора в Publons,Профиль автора в ORCID,Профиль автора в ResearchGate,Профиль автора в Google Scholar
521,/ru/glossary/s/sivenkov_aleksey_valentinovich,каф материаловедения и технологии художественных изделий,571108,Empty,57205584952,Empty,Empty,http://elibrary.ru/author_profile.asp?id=571108,https://www.scopus.com/authid/detail.uri?authorId=57205584952,Empty,Empty,Empty,Empty
522,/ru/glossary/s/sivov_aleksandr_aleksandrovich,каф транспортно-технологических процессов и машин,814355,6150-7297,Empty,Empty,Empty,https://elibrary.ru/author_items.asp?authorid=814355,Empty,Empty,Empty,Empty,Empty
523,/ru/glossary/s/sidorenko_andrey_aleksandrovich,каф разработки месторождений полезных ископаемых,434783,9951-0787,57188622662,3188597,0000-0003-4224-193,http://elibrary.ru/author_items.asp?authorid=434783&pubrole=100&show_refs=1,https://www.scopus.com/authid/detail.uri?authorId=57188622662,https://publons.com/researcher/3188597/andrey-sidorenko/,https://orcid.org/0000-0003-4224-193X,https://www.researchgate.net/profile/Andrey_Sidorenko4,https://scholar.google.com/citations?hl=ru&user=YamIXRkAAAAJ&view_op=list_works&gmla=AJsN-F6C5wIE3fzUG_obsIdoUiL3grvZxQdXjerlnG9p-IXqn56qd98w2yQpYUuUgLguan22rzPQC0L9mvnXMekuVL07dconWvAUbtbre7Z9_ZBFmAFZu2H8B5Lf1Ak6BgcmZg-jypTx7iyP4ChkcU5AFcSoQd0BLxS7akn1mpGkfW_vjt1-1Gyw9P_eQ3ZD0lAvjTIj84m9jn1ljmEBy-Wq67HUChqZxg
524,/ru/glossary/s/sidorenko_sergey_aleksandrovich,каф организации и управления,616151,Empty,56358982800,3196501,0000-0002-8969-2482,http://elibrary.ru/author_profile.asp?id=616151,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=56358982800&zone=,https://publons.com/researcher/3196501/sergey-sidorenko/,https://orcid.org/0000-0002-8969-2482,https://www.researchgate.net/profile/Sergey_Sidorenko2,https://scholar.google.com/citations?hl=ru&user=yeGpukcAAAAJ
525,/ru/glossary/s/sidorov_dmitriy_vladimirovich,каф разработки месторождений полезных ископаемых,241822,1728-0479,36901099500,B-1694-2014,0000-0001-8241-4060,http://elibrary.ru/author_profile.asp?authorid=241822,https://www.scopus.com/authid/detail.uri?authorId=36901099500,https://publons.com/researcher/B-1694-2014/,https://orcid.org/0000-0001-8241-4060,https://www.researchgate.net/profile/Dmitry_Sidorov12,https://scholar.google.be/citations?user=ZMNWvSAAAAAJ&hl=en
526,/ru/glossary/s/sizyakov_viktor_mihaylovich,каф металлургии,45137,Empty,6601971449,Empty,Empty,https://elibrary.ru/author_items.asp?authorid=45137,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=6601971449&zone=,Empty,Empty,Empty,Empty
527,/ru/glossary/s/sizyakova_ekaterina_viktorovna,каф металлургии,556977,Empty,12646434800,Empty,Empty,http://elibrary.ru/author_profile.asp?id=556977,https://www.scopus.com/authid/detail.uri?authorId=12646434800,Empty,Empty,Empty,Empty
528,/ru/glossary/s/silivanov_mihail_olegovich,каф общей и технической физики,996898,Empty,57190949300,A-5600-2019,0000-0002-9192-078,https://elibrary.ru/author_profile.asp?id=996898,https://www.scopus.com/authid/detail.uri?authorId=57190949300,http://www.researcherid.com/rid/A-5600-2019,https://orcid.org/0000-0002-9192-078X,https://www.researchgate.net/profile/Mikhail_Silivanov,https://scholar.google.ru/citations?hl=ru&user=aQVEJxwAAAAJ&view_op=list_works&gmla=AJsN-F5zSOZMfDRnh3gBeu0JSwDU9v8y4q4ZqMXqlknqyoe2Dzr1yHQJMnl-_aJySwRVROs0thUbS2m9Va2z1XLNR8OxuUpSESrDibNmYgqa_jo6wM4EV9Vi1Xtx6LhCvW5fM7D2IqcWMOhogTKRnMDoNDMTtY3dkrcYEwBxIbaqBgMMHsiDAAbsAiZRL2dqkWOe7TKQtiDdeY5wRr2Ydk5pjWUQ6LyZCw
529,/ru/glossary/s/simakov_aleksandr_sergeevich,каф автоматизации технологических процессов и производств,965461,6258-0892,57200447013,3302658,0000-0002-9237-4469,https://elibrary.ru/author_profile.asp?authorid=965461,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=57200447013&zone=,https://publons.com/researcher/3302658/alexander-simakov/,https://orcid.org/0000-0002-9237-4469,https://www.researchgate.net/profile/Alexander_Simakov,Empty
530,/ru/glossary/s/simenko_elena_vasilevna,каф. начертательной геометрии и графики,896146,3913-0954,57193873824,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=896146,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=57193873824,Empty,Empty,Empty,Empty
531,/ru/glossary/s/sirenko_yuriy_georgievich,каф разработки месторождений полезных ископаемых,436256,Empty,57117559300,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=436256,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57117559300,Empty,Empty,Empty,Empty
532,/ru/glossary/s/sishchuk_yuliya_miroslavovna,,436593,Empty,56530715400,1687058,0000-0002-6338-3104,https://elibrary.ru/author_items.asp?authorid=436593,https://www.scopus.com/authid/detail.uri?authorId=56530715400,https://publons.com/researcher/1687058/julia-sishchuk/,https://orcid.org/0000-0002-6338-3104,https://www.researchgate.net/profile/Julia_Sishchuk,https://scholar.google.ru/citations?hl=ru&view_op=list_works&gmla=AJsN-F7dW01jt7w1yPWGO76f7SNfIrt5D2LO3rEscgEiMPXd00ANu-xmVRhRNluI6rBjey5c3VpXwx7_5b4r3OaJh7rKjLmJJ6xN1lEaTJp276BLFZjoYvivq6LFOME1Q8ancOhJ3WSo&user=bYTSeq0AAAAJ
533,/ru/glossary/s/skaleckaya_irina_evgenevna,каф общей и технической физики,171303,Empty,15046030800,Empty,Empty,http://elibrary.ru/author_profile.asp?id=171303,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=15046030800,Empty,Empty,Empty,Empty
534,/ru/glossary/s/skamin_aleksandr_nikolaevich,каф электроэнергетики и электромеханики,686233,3459-7525,57148600700,M-8433-2016,0000-0001-7738-7539,http://elibrary.ru/author_profile.asp?id=686233,https://www.scopus.com/authid/detail.uri?authorId=57148600700,https://publons.com/researcher/M-8433-2016/,https://orcid.org/0000-0001-7738-7539,https://www.researchgate.net/profile/Aleksandr_Skamyin,https://scholar.google.com/citations?view_op=list_works&hl=ru&authuser=1&user=mnb9MvIAAAAJ
535,/ru/glossary/s/skachkova_mariya_evgenevna,каф инженерной геодезии,705494,5725-5403,57191651920,3229099,0000-0003-2548-5326,http://elibrary.ru/author_items.asp?authorid=705494,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=57191651920,https://publons.com/researcher/3229099/maria-skachkova/,https://orcid.org/0000-0003-2548-5326,https://www.researchgate.net/profile/Maria_Skachkova2,https://scholar.google.ru/citations?user=wOI7jv0AAAAJ&hl=ru
536,/ru/glossary/s/skepko_olga_aleksandrovna,каф высшей математики,1006218,Empty,Empty,Empty,Empty,https://elibrary.ru/author_profile.asp?authorid=1006218,Empty,Empty,Empty,Empty,Empty
537,/ru/glossary/s/skornyakova_elvira_rizaevna,каф иностранных языков,1055361,1483-2688,Empty,3301587,0000-0002-6605-8286,https://elibrary.ru/author_items.asp?authorid=1055361,Empty,https://publons.com/researcher/3301587/elvira-skornyakova/,https://orcid.org/0000-0002-6605-8286,https://www.researchgate.net/profile/Elvira_Skornyakova,https://scholar.google.ru/citations?view_op=new_profile&hl=ru
538,/ru/glossary/s/skublov_sergey_gennadevich,"каф минералогии, кристаллографии и петрографии",61220,Empty,55918967400,Empty,Empty,http://elibrary.ru/author_profile.asp?authorid=61220,https://www.scopus.com/authid/detail.uri?authorId=55918967400,Empty,Empty,Empty,Empty
539,/ru/glossary/s/smirnov_aleksandr_anatolevich,каф метрологии и управления качеством,742970,Empty,Empty,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=742970,Empty,Empty,Empty,Empty,Empty
540,/ru/glossary/s/smirnov_yuriy_dmitrievich,каф геоэкологии,205653,4262-0420,56096631200,D-3019-2014,0000-0002-2631-6674,http://elibrary.ru/author_items.asp?authorid=205653&pubrole=100&show_refs=1,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=56096631200&zone=,https://publons.com/researcher/D-3019-2014/,https://orcid.org/0000-0002-2631-6674,https://www.researchgate.net/profile/Yuri_Smirnov4,https://scholar.google.com/citations?hl=ru&view_op=list_works&gmla=AJsN-F5AE-WAL-5H2_H9qDTaqAbofEoyYcCLi7fLajCGYOjwlJRar_BbUHHMFa1Wwx9OjK9Y1uge0P1FCnOo57ciyjO45D4f2Vgjh7EhShFNPTuauQEglQYB_YZHoe801J7YJHDqfa4w&user=EkK3qxsAAAAJ
541,/ru/glossary/s/smirnova_olga_mihaylovna,каф строительства горных предприятий и подземных сооружений,724151,Empty,56789573200,Empty,Empty,https://elibrary.ru/author_profile.asp?authorid=724151,https://www.scopus.com/authid/detail.uri?authorId=56789573200,Empty,Empty,Empty,Empty
542,/ru/glossary/s/smirnova_ekaterina_emelyanovna,каф метрологии и управления качеством,1011767,7584-3145,57211241178,3217527,0000-0003-4449-0825,https://elibrary.ru/author_items.asp?authorid=1011767,https://www2.scopus.com/authid/detail.uri?origin=resultslist&authorId=57211241178&zone=,https://publons.com/researcher/3217527/smirnova-ekaterina/,https://orcid.org/0000-0003-4449-0825,https://www.researchgate.net/profile/Ekaterina_Smirnova19,https://aboutme.google.com/?hl=ru
543,/ru/glossary/s/smirnova_nina_nikolaevna,каф общей и технической физики,899845,Empty,7202812986,AAB-5781-2019,0000-0003-3312-8708,http://elibrary.ru/author_profile.asp?id=899845,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=7202812986&zone=,https://publons.com/researcher/AAB-5781-2019/,https://orcid.org/0000-0003-3312-8708,https://www.researchgate.net/profile/Nina_Smirnova6,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=TFPRhSsAAAAJ&gmla=AJsN-F7vaD6tjMPArNSJVudeU0gH3-kjR1xkRQJ8mN_VIk_QdehucgbdH0YZ4JuBrtM87xctyJAgcFQgTQfoXcnhYVhQazWWcC4m4rLtAr3E1toZEnJLUmHwK_WrnH6I54JC6i8l7DRE-JEcGxzwZMxeZlattz-Zqw
544,/ru/glossary/s/smirnyakov_valeriy_vitalevich,каф. безопасности производств,438746,Empty,56669855100,3239464,0000-0001-7210-2872,http://elibrary.ru/author_profile.asp?id=438746,https://www.scopus.com/authid/detail.uri?authorId=56669855100,https://publons.com/researcher/3239464/valery-smirnyakov/,https://orcid.org/0000-0001-7210-2872,https://www.researchgate.net/profile/Valery_Smirnyakov,https://myaccount.google.com/
545,/ru/glossary/s/smirnyakova_viktoriya_vladimirovna,каф. безопасности производств,282616,Empty,56669874800,2515865,0000-0001-8025-0576,https://elibrary.ru/author_items.asp?authorid=282616,https://www.scopus.com/authid/detail.uri?authorId=56669874800,https://publons.com/researcher/2515865/victoria-smirniakova/,https://orcid.org/0000-0001-8025-0576,https://www.researchgate.net/profile/Victoria_Smirnyakova,https://scholar.google.com/citations?hl=ru&view_op=list_works&gmla=AJsN-F57Rc6K2-WePd5WlC2HnPbeRf_hdbBde6wpPweIejF2l1hX_StaamYK4VzbMJCwjJMOTQZILPeWNQYKUVfb_vmySX3eEFn5PwG3NZU9BXMVwhD5_ff2wTWMB6hg3c_kLoM9Q_xA&user=us4-jX0AAAAJ
546,/ru/glossary/s/smolenskiy_vadim_valerevich,"каф минералогии, кристаллографии и петрографии",62514,Empty,8946849900,Empty,Empty,http://elibrary.ru/author_profile.asp?id=62514,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=8946849900,Empty,Empty,Empty,Empty
547,/ru/glossary/s/sokolov_vasiliy_dmitrievich,каф организации и управления,909490,Empty,Empty,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=909490,Empty,Empty,Empty,Empty,Empty
548,/ru/glossary/s/solovev_vladimir_borisovich,каф. безопасности производств,711048,Empty,7202070994,Empty,0000-0002-6461-797,http://elibrary.ru/author_profile.asp?id=711048,https://www.scopus.com/authid/detail.uri?authorId=7202070994,Empty,https://orcid.org/0000-0002-6461-797X,https://www.researchgate.net/profile/Vladimir_Solovev3,https://scholar.google.com/citations?view_op=list_works&hl=ru&user=B5MQVpYAAAAJ
549,/ru/glossary/s/solovev_sergey_viktorovich,каф общей электротехники,1006509,Empty,57188857343,Empty,Empty,https://elibrary.ru/author_items.asp?authorid=1006509,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57188857343&zone=,Empty,Empty,Empty,Empty
550,/ru/glossary/s/soloveva_anna_igorevna,,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty
551,/ru/glossary/s/sorokin_sergey_ivanovich,каф социологии и психологии,1055948,5175-9616,Empty,Empty,Empty,https://elibrary.ru/author_profile.asp?id=1055948,Empty,Empty,Empty,Empty,Empty
552,/ru/glossary/s/spesivcev_boris_ivanovich,каф теплотехники и теплоэнергетики,31096,Empty,Empty,Empty,Empty,https://elibrary.ru/author_profile.asp?authorid=31096,Empty,Empty,Empty,Empty,Empty
553,/ru/glossary/s/spiridonov_viktor_valentinovich,каф информационных систем и вычислительной техники,792094,Empty,Empty,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=792094,Empty,Empty,Empty,Empty,Empty
554,/ru/glossary/s/spiridonova_valentina_aleksandrovna,каф иностранных языков,987542,1095-3642,Empty,1808447,0000-0002-1442-8134,https://elibrary.ru/author_items.asp?authorid=987542,Empty,https://publons.com/researcher/1808447/valentina-a-spiridonova/,https://orcid.org/0000-0002-1442-8134,https://www.researchgate.net/profile/Valentina_Spiridonova,https://scholar.google.ru/citations?hl=en&view_op=list_works&gmla=AJsN-F4zx_PmbgTzZbYHgOHyAfChYCJ4YfIUFr8XGBtC1HX_eEF7AkxyUL6JWoB0czflYBX8GYleLr5H0GWSFAK8OvbaDnPK6g&user=m-hPkjcAAAAJ
555,/ru/glossary/s/stepuk_elena_ivanovna,,903729,Empty,Empty,Empty,Empty,http://elibrary.ru/author_profile.asp?authorid=903729,Empty,Empty,Empty,Empty,Empty
556,/ru/glossary/s/stepushina_olga_vasilevna,каф русского языка и литературы,868459,2415-7767,Empty,3255198,0000-0002-8283-5858,http://elibrary.ru/author_items.asp?authorid=868459,Empty,https://publons.com/researcher/3255198/olga-stepushina/,https://orcid.org/0000-0002-8283-5858,https://www.researchgate.net/profile/Olga_Stepushina,https://scholar.google.ru/citations?hl=ru&user=rOZM27MAAAAJ&view_op=list_works&gmla=AJsN-F4HRUNW63HKW03NzffVyWRyXczN6GOjxC72jxat2ra0QcDfXgIJRzEs0QvgFB831nl80vJgTwHu78vmn5niXe5C7T5D9qRSjr-kqa5zJw6SBFgEFjH6aEhgfKU-m4KiTWJSGdUn
557,/ru/glossary/s/stokrackaya_lidiya_sergeevna,каф иностранных языков,911986,Empty,Empty,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=911986,Empty,Empty,Empty,Empty,Empty
558,/ru/glossary/s/stolbovskaya_natalya_vyacheslavovna,"каф экономики, учета и финансов",902718,2765-0040,Empty,3298562,0000-0002-8473-9173,https://elibrary.ru/author_items.asp?authorid=902718,https://www.scopus.com/dashboard.uri?origin=searchauthorfeedback&zone=TopNavBar,https://publons.com/researcher/3298562/natalia-stolbovskaya/,https://orcid.org/0000-0002-8473-9173,https://www.researchgate.net/profile/Natalia_Stolbovskaya,https://scholar.google.ru/citations?hl=ru&user=ehxJQ5kAAAAJ
559,/ru/glossary/s/stoyanova_tatyana_vyacheslavovna,каф общей и технической физики,62816,Empty,56146220600,A-6300-2019,0000-0001-5833-9873,http://elibrary.ru/author_profile.asp?id=62816,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=56146220600&zone=,http://www.researcherid.com/rid/A-6300-2019,https://orcid.org/0000-0001-5833-9873,https://www.researchgate.net/profile/Stoyanova_Tatyana,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=7wce4MsAAAAJ
560,/ru/glossary/s/straupnik_igor_albertovich,каф бурения скважин,887484,Empty,57195337967,Empty,Empty,http://elibrary.ru/author_profile.asp?id=887484,https://www.scopus.com/authid/detail.uri?authorId=57195337967,Empty,Empty,Empty,Empty
561,/ru/glossary/s/strahova_anastasiya_andreevna,каф общей и технической физики,940053,Empty,56520083800,3145555,0000-0003-2019-6576,https://elibrary.ru/author_profile.asp?id=940053,https://www.scopus.com/authid/detail.uri?authorId=56520083800,https://publons.com/researcher/3145555/anastasia-strakhova/,https://orcid.org/0000-0003-2019-6576,https://publons.com/researcher/3145555/anastasia-strakhova/,https://scholar.google.ru/citations?hl=ru&view_op=list_works&gmla=AJsN-F5uosjY-T0UdhR_1e2y9o7X1ayua1_IRUeTusPm1-W1IAiJ5tUUWoYL5Ch2KR6cXTspO2Hpjt3AAHajRunc8Iunnk2r9HjTAUusH7eDqr5Ji4vOyfp5GhkCEIUTFR9ciFnlfHtK&user=pQupRYgAAAAJ
562,/ru/glossary/s/strizhenok_aleksey_vladimirovich,каф геоэкологии,741546,3894-6873,57041120100,2548914,0000-0003-4792-430,https://elibrary.ru/author_profile.asp?id=741546,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=57041120100&zone=,https://publons.com/researcher/2548914/alexey-v-strizhenok/,https://orcid.org/0000-0003-4792-430X,https://www.researchgate.net/profile/Alexey_Strizhenok,https://scholar.google.com/citations?view_op=list_works&hl=en&user=IUHW304AAAAJ&gmla=AJsN-F6muakvAT8gEKPxkfu64C3RtIBJmNDRn6ShUI39WgqP4MEW0VMQjuE69NlHvYlVJllEq7Ds6Y33_XE7HInOSos5QK66AvSOSATRo1b7Fy7FGGpGUNj-4Gjee1Xg2zbsx4Kv7xyL
563,/ru/glossary/s/strizhova_tatyana_anatolevna,каф электроэнергетики и электромеханики,704046,Empty,Empty,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=704046,Empty,Empty,Empty,Empty,Empty
564,/ru/glossary/s/stroykov_gennadiy_alekseevich,каф организации и управления,1010651,9872-1790,57212308144,Empty,Empty,https://elibrary.ru/author_items.asp?authorid=1010651,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=57212308144&zone=,Empty,Empty,Empty,https://scholar.google.com/citations?view_op=list_works&hl=ru&user=3x2qqsUAAAAJ
565,/ru/glossary/s/sudarikov_sergey_mihaylovich,каф гидрогеологии и инженерной геологии,58115,Empty,6602114452,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=58115&pubrole=100&show_refs=1,https://www.scopus.com/authid/detail.uri?authorId=6602114452,Empty,Empty,Empty,Empty
566,/ru/glossary/s/sudarikov_aleksandr_evgenevich,каф. начертательной геометрии и графики,655475,Empty,Empty,3298598,0000-0001-9965-2372,http://elibrary.ru/author_profile.asp?id=655475,https://www.scopus.com/results/results.uri?sort=plf-f&src=s&st1=Sudarikov&st2=Aleksandr&nlo=1&nlr=20&nls=count-f&sid=753848c3f757415423e4263ed7b2c304&sot=anl&sdt=aut&sl=44&s=AU-ID%28%22Sudarikov%2C%20Alexander%20E.%22%2057193850194%29&txGid=18fded277eb4543dff63cef920bd8eae,https://publons.com/researcher/3298598/aleksandr-sudarikov_ae/,https://orcid.org/0000-0001-9965-2372,https://www.researchgate.net/profile/Aleksandr_Sudarikov,https://scholar.google.com/citations?view_op=list_works&hl=ru&user=IxqZONgAAAAJ
567,/ru/glossary/s/suprun_igor_konstantinovich,каф геоэкологии,25130033,Empty,57193316190,Empty,Empty,http://elibrary.ru/item.asp?id=25130033,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57193316190&zone=,Empty,Empty,Empty,Empty
568,/ru/glossary/s/suhomlinov_vladimir_sergeevich,каф общей и технической физики,11298,1531-2947,6603487586,Empty,Empty,https://elibrary.ru/author_items.asp?authorid=11298,https://www.scopus.com/authid/detail.uri?authorId=6603487586,Empty,Empty,Empty,Empty
569,/ru/glossary/s/syrkov_andrey_gordianovich,каф общей и технической физики,44683,Empty,10041199100,J-4701-2017,0000-0001-6152-6012,http://elibrary.ru/author_profile.asp?id=44683,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=10041199100&zone=,https://publons.com/researcher/J-4701-2017,https://orcid.org/0000-0001-6152-6012,https://www.researchgate.net/profile/Andrey_Syrkov,https://scholar.google.ru/citations?hl=ru&user=oTx3veQAAAAJ
570,/ru/glossary/s/sysoev_anatoliy_petrovich,каф геофизических и геохимических методов поисков и разведки месторождений полезных ископаемых.,446958,Empty,56122509700,Empty,Empty,https://elibrary.ru/author_profile.asp?id=446958,https://www.scopus.com/authid/detail.uri?authorId=56122509700,http://apps.webofknowledge.com/DaisyOneClickSearch.do?product=WOS&search_mode=DaisyOneClickSearch&colName=WOS&SID=F2kRGW2BtbsJf7zisM1&author_name=Sysoev%2C%20A.%20P.&dais_id=11294720&excludeEventConfig=ExcludeIfFromFullRecPage,Empty,Empty,Empty
571,/ru/glossary/s/sytko_ivan_ivanovich,каф метрологии и управления качеством,903367,1098-5220,57198431905,AAE-5995-2019,0000-0002-9771-9534,http://elibrary.ru/author_profile.asp?id=903367,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57198431905&zone,https://publons.com/researcher/AAE-5995-2019/,https://orcid.org/0000-0002-9771-9534,https://www.researchgate.net/profile/Ivan_Sytko,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=Gg5HaOwAAAAJ
572,/ru/glossary/s/sychev_yuriy_anatolevich,каф электроэнергетики и электромеханики,724204,Empty,24470947600,1478771,0000-0003-0119-505,http://elibrary.ru/author_items.asp?authorid=724204&pubrole=100&show_refs=1,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=24470947600&zone=,https://publons.com/researcher/1478771/yuriy-sychev/,https://orcid.org/0000-0003-0119-505X,https://www.researchgate.net/profile/Yuriy_Sychev,https://scholar.google.com/citations?hl=ru&user=qAj4i-MAAAAJ&view_op=list_works&gmla=AJsN-F6vECXSsx3N3cRLoRzB_J4kRvbZ2YAh5Q30hJ5mXBnPZd2SIoQ9DNbmIEwQB9zspsfsGtdxRBAzxybjexqRI8ANAaZJcxDk_N5PP6zEsIoebH1kOvunA6hD6LqKh_ErEHxvVKLI5OUVWYrxwfdRwu9qLfIu3k3OnbblVA1GUG2TC5d-UOcDXsIAxPiNo1lHnDvF27tpd3_YhVXGUxcfzWdVPTObXw
573,/ru/glossary/t/takranov_robert_andreevich,каф маркшейдерского дела,447645,Empty,6506921314,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=447645,https://www.scopus.com/authid/detail.uri?authorId=6506921314,Empty,Empty,Empty,Empty
574,/ru/glossary/t/talovina_irina_vladimirovna,каф исторической и динамической геологии,155845,Empty,12767015100,S-2725-2018,Empty,http://elibrary.ru/author_items.asp?authorid=155845,https://www.scopus.com/authid/detail.uri?authorId=12767015100,http://www.researcherid.com/rid/S-2725-2018,Empty,Empty,Empty
575,/ru/glossary/t/tananyhin_dmitriy_sergeevich,каф разработки и эксплуатации нефтяных и газовых месторождений,723973,Empty,55596933600,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=723973,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=55596933600,Empty,Empty,Empty,Empty
576,/ru/glossary/t/tanevickiy_igor_vladimirovich,каф транспортно-технологических процессов и машин,907028,8669-6615,57195396613,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=907028,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=57195396613,Empty,Empty,Empty,Empty
577,/ru/glossary/t/taraban_vladimir_vsevolodovich,каф высшей математики,448023,Empty,14629427800,Empty,Empty,http://elibrary.ru/author_profile.asp?authorid=448023,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=14629427800&zone=,Empty,Empty,Empty,Empty
578,/ru/glossary/t/tarabarinova_tatyana_anatolevna,"каф экономики, учета и финансов",902599,2921-3259,57195485588,3303370,0000-0002-5534-2118,http://elibrary.ru/author_items.asp?authorid=902599,https://www.scopus.com/authid/detail.uri?authorId=57195485588,https://publons.com/researcher/3303370/tatiana-tarabarinova/,https://orcid.org/0000-0002-5534-2118,https://www.researchgate.net/profile/Tatiana_Tarabarinova,https://scholar.google.ru/citations?hl=ru&user=RgdxaLsAAAAJ
579,/ru/glossary/t/telegin_aleksandr_nikolaevich,каф геофизических и геохимических методов поисков и разведки месторождений полезных ископаемых.,71197,Empty,7003389918,Empty,Empty,https://elibrary.ru/author_profile.asp?authorid=71197,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=7003389918&zone=,Empty,Empty,Empty,Empty
580,/ru/glossary/t/telyakov_aleksey_nailevich,каф металлургии,882214,Empty,55880821300,Empty,Empty,https://elibrary.ru/author_profile.asp?authorid=882214,https://www.scopus.com/authid/detail.uri?authorId=55880821300,Empty,Empty,Empty,Empty
581,/ru/glossary/t/telyakov_nail_mihaylovich,каф металлургии,449459,1376-3320,6506448263,Empty,Empty,https://elibrary.ru/author_profile.asp?authorid=449459,https://www.scopus.com/authid/detail.uri?authorId=6506448263,Empty,Empty,Empty,Empty
582,/ru/glossary/t/timofeev_dmitriy_yurevich,каф машиностроения,450746,1132-6276,56180259700,2991746,0000-0002-3502-2993,https://elibrary.ru/author_items.asp?authorid=450746,https://www.scopus.com/authid/detail.uri?authorId=56180259700,https://publons.com/researcher/2991746/dmitriy-timofeev/publications/,https://orcid.org/0000-0002-3502-2993,https://www.researchgate.net/profile/Dmitrij_Timofeev,https://scholar.google.com/citations?view_op=list_works&hl=ru&user=WbxE2nkAAAAJ&gmla=AJsN-F4yZeb_Yb7sA9NfADdDKCzRizTnJo8MyTnnb7FS2RoqEwwCqy6IH9NABJ0DkEBg6pnTlHL8YooCkEXY5Hf6Tqq6UR9HEDkehLijkacETaL8_o0yWIpqFtNe5P6gtcpMFHfVsMDsmRvLuTDKRIoHo2sb4GPCvQ
583,/ru/glossary/t/timofeev_igor_parfenovich,каф машиностроения,450748,Empty,57188854616,Empty,Empty,http://elibrary.ru/author_profile.asp?id=450748,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57188854616&zone=,Empty,Empty,Empty,Empty
584,/ru/glossary/t/tokareva_olga_vladimirovna,каф иностранных языков,909483,5117-4928,Empty,3302440,0000-0001-9271-5553,http://elibrary.ru/author_items.asp?authorid=909483,Empty,https://publons.com/researcher/3302440/,https://orcid.org/0000-0001-9271-5553,https://www.researchgate.net/profile/Olga_Tokareva2,https://scholar.google.ru/citations?hl=en&user=I4MgKHcAAAAJ
585,/ru/glossary/t/tomaev_vladimir_vladimirovich,каф общей и технической физики,171228,Empty,6602822866,H-4697-2013,Empty,http://elibrary.ru/author_profile.asp?id=171228,https://www.scopus.com/authid/detail.uri?authorId=6602822866,http://www.researcherid.com/rid/H-4697-2013,Empty,Empty,Empty
586,/ru/glossary/t/tochnova_olga_evgenevna,,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty
